B2C_MU_03,MU,YNT,CTU,2019-01-27,MU5654,N,990.0,10,折扣经济舱,2019-01-04 09:31:29 393
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU5654,F,3860.0,4,标准头等舱,2019-01-04 09:31:29 393
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU5654,J,2940.0,4,标准公务舱,2019-01-04 09:31:29 393
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU5654,Y,1840.0,10,标准经济舱,2019-01-04 09:31:29 393
B2C_MU_03,MU,PVG,MDG,2019-01-27,MU5525,F,7320.0,1,标准头等舱,2019-01-04 09:31:29 653
B2C_MU_03,MU,PVG,MDG,2019-01-27,MU5525,J,6410.0,1,标准公务舱,2019-01-04 09:31:29 653
B2C_MU_03,MU,PVG,MDG,2019-01-27,MU5511,F,7320.0,2,标准头等舱,2019-01-04 09:31:29 653
B2C_MU_03,MU,PVG,MDG,2019-01-27,MU5511,J,6410.0,3,标准公务舱,2019-01-04 09:31:29 653
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU719,I,1790.0,3,折扣公务舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU719,E,1820.0,10,折扣经济舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU719,N,1400.0,10,折扣经济舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU719,V,750.0,10,折扣经济舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU719,J,4480.0,7,标准公务舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU719,Y,2240.0,10,标准经济舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU9214,P,1730.0,1,超值头等舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU9214,I,1790.0,1,折扣公务舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU9214,E,1900.0,10,折扣经济舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU9214,N,1460.0,10,折扣经济舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU9214,S,920.0,3,折扣经济舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU9214,F,6720.0,4,标准头等舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU9214,J,4480.0,4,标准公务舱,2019-01-04 09:31:30 282
